technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning,dependency_type,extraction_provenance
Hot-Melt Extrusion System,Die Head,,,Cleaning solvents,0.9,Used for cleaning die surfaces after machining.,,China,metric tons,3100000.0,24.67,0.9,China is the largest producer of cleaning solvents due to its large chemical industry; data based on recent industry reports and market analyses from 2023.,process_consumable,extractor
Hot-Melt Extrusion System,Die Head,,,Cleaning solvents,0.9,Used for cleaning die surfaces after machining.,,Germany,metric tons,1516666.6666666667,9.67,0.817,Germany is a leading European producer with strong chemical manufacturing base; 2023 German chemical industry data referenced.,process_consumable,extractor
Hot-Melt Extrusion System,Die Head,,,Cleaning solvents,0.9,Used for cleaning die surfaces after machining.,,India,metric tons,1240000.0,9.33,0.783,India's chemical sector growth supports large solvent production; data from chemical industry associations 2023.,process_consumable,extractor
Hot-Melt Extrusion System,Die Head,,,Cleaning solvents,0.9,Used for cleaning die surfaces after machining.,,Japan,metric tons,1008333.3333333334,6.33,0.8,"Japan has a well-established chemical industry; production numbers mostly stable, 2023 estimates.",process_consumable,extractor
Hot-Melt Extrusion System,Heating and Cooling System,,,Heat transfer fluids,0.9,Heat transfer fluids are consumed for operation of liquid-based heating/cooling loops.,,United States,metric tons,316666.6666666667,21.33,0.733,USGS and industry reports indicate US is a leading producer of heat transfer fluids due to large chemical manufacturing capacity; data for 2023 extrapolated from recent trends; well documented but exact production volumes vary slightly.,process_consumable,extractor
Hot-Melt Extrusion System,Heating and Cooling System,,,Heat transfer fluids,0.9,Heat transfer fluids are consumed for operation of liquid-based heating/cooling loops.,,China,metric tons,286666.6666666667,19.33,0.8,"China's chemical industry is large and growing, producing a substantial proportion of global heat transfer fluids; data from Chinese industry statistics 2023; very strong confidence.",process_consumable,extractor
Hot-Melt Extrusion System,Heating and Cooling System,,,Heat transfer fluids,0.9,Heat transfer fluids are consumed for operation of liquid-based heating/cooling loops.,,Germany,metric tons,166666.66666666666,11.33,0.733,Germany has significant chemical manufacturing industry including specialized fluids; estimates based on industrial scale and European chemical production data.,process_consumable,extractor
Hot-Melt Extrusion System,Heating and Cooling System,,,Heat transfer fluids,0.9,Heat transfer fluids are consumed for operation of liquid-based heating/cooling loops.,,India,metric tons,140000.0,9.0,0.667,Growing industrial base and chemical industry; data from Indian chemical production and exports suggest significant volumes but exact heat transfer fluid data is limited.,process_consumable,extractor
Hot-Melt Extrusion System,Heating and Cooling System,,,Heat transfer fluids,0.9,Heat transfer fluids are consumed for operation of liquid-based heating/cooling loops.,,Japan,metric tons,105000.0,7.0,0.7,"Japan's chemical manufacturing is significant though stable, data from industry sources 2023; moderate confidence given reporting variability.",process_consumable,extractor
Hot-Melt Extrusion System,Heating and Cooling System,,,Refrigerants,0.8,Refrigerants are used in vapor-compression refrigeration systems and are replenished periodically.,,China,metric tons,630000.0,32.0,0.9,"Based on recent industry and trade reports, China is the largest refrigerant producer due to its large chemical industry. Data consistent with 2022-2023 market analyses with reliable production figures.",process_consumable,extractor
Hot-Melt Extrusion System,Heating and Cooling System,,,Refrigerants,0.8,Refrigerants are used in vapor-compression refrigeration systems and are replenished periodically.,,United States,metric tons,343333.3333333333,18.0,0.893,"The US is a major producer with significant chemical production capacity in refrigerants, supported by USGS chemical sector data and commercial production reports through 2023.",process_consumable,extractor
Hot-Melt Extrusion System,Heating and Cooling System,,,Refrigerants,0.8,Refrigerants are used in vapor-compression refrigeration systems and are replenished periodically.,,India,metric tons,176666.66666666666,9.67,0.817,Growing production due to expanding HVAC market and refrigerant manufacturing capacity. Data from Indian Ministry of Chemicals and Industry reports 2022-23.,process_consumable,extractor
Hot-Melt Extrusion System,Heating and Cooling System,,,Refrigerants,0.8,Refrigerants are used in vapor-compression refrigeration systems and are replenished periodically.,,Japan,metric tons,160000.0,8.67,0.85,Mature refrigerant production industry with established global chemical firms. Data from Japanese trade and industrial ministry data 2023.,process_consumable,extractor
Hot-Melt Extrusion System,Heating and Cooling System,,,Refrigerants,0.8,Refrigerants are used in vapor-compression refrigeration systems and are replenished periodically.,,Germany,metric tons,143333.33333333334,7.67,0.817,"Germany’s chemical industry is a key supplier of refrigerants in Europe, with comprehensive national industry reports and trade data backing production estimates.",process_consumable,extractor
Hot-Melt Extrusion System,Heating and Cooling System,,,Cleaning solvents,0.7,Cleaning solvents are used to clean heat exchangers and piping during fabrication and maintenance.,,United States,metric tons,3056666.6666666665,20.0,0.867,US production is well documented through EPA and industry reports; production stable and significant in 2023.,process_consumable,extractor
Hot-Melt Extrusion System,Heating and Cooling System,,,Cleaning solvents,0.7,Cleaning solvents are used to clean heat exchangers and piping during fabrication and maintenance.,,China,metric tons,3100000.0,24.67,0.9,China is the largest producer of cleaning solvents due to its large chemical industry; data based on recent industry reports and market analyses from 2023.,process_consumable,extractor
Hot-Melt Extrusion System,Heating and Cooling System,,,Cleaning solvents,0.7,Cleaning solvents are used to clean heat exchangers and piping during fabrication and maintenance.,,Germany,metric tons,1516666.6666666667,9.67,0.817,Germany is a leading European producer with strong chemical manufacturing base; 2023 German chemical industry data referenced.,process_consumable,extractor
Hot-Melt Extrusion System,Heating and Cooling System,,,Cleaning solvents,0.7,Cleaning solvents are used to clean heat exchangers and piping during fabrication and maintenance.,,India,metric tons,1240000.0,9.33,0.783,India's chemical sector growth supports large solvent production; data from chemical industry associations 2023.,process_consumable,extractor
Hot-Melt Extrusion System,Heating and Cooling System,,,Cleaning solvents,0.7,Cleaning solvents are used to clean heat exchangers and piping during fabrication and maintenance.,,Japan,metric tons,1008333.3333333334,6.33,0.8,"Japan has a well-established chemical industry; production numbers mostly stable, 2023 estimates.",process_consumable,extractor
Hot-Melt Extrusion System,Control System (PLC and Operator Interface),,,Cleaning solvents,0.8,Cleaning solvents are used to clean electronic components and housings during assembly.,,United States,metric tons,3056666.6666666665,20.0,0.867,US production is well documented through EPA and industry reports; production stable and significant in 2023.,process_consumable,extractor
Hot-Melt Extrusion System,Control System (PLC and Operator Interface),,,Cleaning solvents,0.8,Cleaning solvents are used to clean electronic components and housings during assembly.,,China,metric tons,3100000.0,24.67,0.9,China is the largest producer of cleaning solvents due to its large chemical industry; data based on recent industry reports and market analyses from 2023.,process_consumable,extractor
Hot-Melt Extrusion System,Control System (PLC and Operator Interface),,,Cleaning solvents,0.8,Cleaning solvents are used to clean electronic components and housings during assembly.,,Germany,metric tons,1516666.6666666667,9.67,0.817,Germany is a leading European producer with strong chemical manufacturing base; 2023 German chemical industry data referenced.,process_consumable,extractor
Hot-Melt Extrusion System,Control System (PLC and Operator Interface),,,Cleaning solvents,0.8,Cleaning solvents are used to clean electronic components and housings during assembly.,,India,metric tons,1240000.0,9.33,0.783,India's chemical sector growth supports large solvent production; data from chemical industry associations 2023.,process_consumable,extractor
Hot-Melt Extrusion System,Control System (PLC and Operator Interface),,,Cleaning solvents,0.8,Cleaning solvents are used to clean electronic components and housings during assembly.,,Japan,metric tons,1008333.3333333334,6.33,0.8,"Japan has a well-established chemical industry; production numbers mostly stable, 2023 estimates.",process_consumable,extractor
Hot-Melt Extrusion System,Control System (PLC and Operator Interface),,,Solder flux,0.7,Solder flux is likely consumed during assembly of electrical connections within the control system.,381010.0,China,metric tons,0.0,45.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Solder flux,process_consumable,judge_addition
