technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning,dependency_type,extraction_provenance
Tangential Flow Filtration Cassette System,Feed/Retentate Inlet and Outlet Ports,0.89,Supported by two agents and peer critiques emphasize inclusion due to importance in fluid flow.,Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Tangential Flow Filtration Cassette System,Feed/Retentate Inlet and Outlet Ports,0.89,Supported by two agents and peer critiques emphasize inclusion due to importance in fluid flow.,Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Tangential Flow Filtration Cassette System,Feed/Retentate Inlet and Outlet Ports,0.89,Supported by two agents and peer critiques emphasize inclusion due to importance in fluid flow.,Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Tangential Flow Filtration Cassette System,Feed/Retentate Inlet and Outlet Ports,0.89,Supported by two agents and peer critiques emphasize inclusion due to importance in fluid flow.,Acrylonitrile butadiene styrene,0.9,Round 3 refinement with peer support: 2,390330.0,China,metric tons,5233333.333333333,47.67,0.917,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene,constituent,
Tangential Flow Filtration Cassette System,Feed/Retentate Inlet and Outlet Ports,0.89,Supported by two agents and peer critiques emphasize inclusion due to importance in fluid flow.,Acrylonitrile butadiene styrene,0.9,Round 3 refinement with peer support: 2,390330.0,United States,metric tons,1463333.3333333333,13.33,0.88,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene,constituent,
Tangential Flow Filtration Cassette System,Feed/Retentate Inlet and Outlet Ports,0.89,Supported by two agents and peer critiques emphasize inclusion due to importance in fluid flow.,Acrylonitrile butadiene styrene,0.9,Round 3 refinement with peer support: 2,390330.0,South Korea,metric tons,865333.3333333334,8.0,0.833,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene,constituent,
Tangential Flow Filtration Cassette System,Feed/Retentate Inlet and Outlet Ports,0.89,Supported by two agents and peer critiques emphasize inclusion due to importance in fluid flow.,Acrylonitrile butadiene styrene,0.9,Round 3 refinement with peer support: 2,390330.0,Japan,metric tons,757333.3333333334,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene,constituent,
Tangential Flow Filtration Cassette System,Feed/Retentate Inlet and Outlet Ports,0.89,Supported by two agents and peer critiques emphasize inclusion due to importance in fluid flow.,Acrylonitrile butadiene styrene,0.9,Round 3 refinement with peer support: 2,390330.0,Germany,metric tons,593333.3333333334,5.33,0.783,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene,constituent,
Tangential Flow Filtration Cassette System,Cassette Holder/Frame,0.88,"Strong consensus among all agents, essential structural component confirmed by peer feedback.",Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Tangential Flow Filtration Cassette System,Cassette Holder/Frame,0.88,"Strong consensus among all agents, essential structural component confirmed by peer feedback.",Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Tangential Flow Filtration Cassette System,Cassette Holder/Frame,0.88,"Strong consensus among all agents, essential structural component confirmed by peer feedback.",Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Tangential Flow Filtration Cassette System,Cassette Holder/Frame,0.88,"Strong consensus among all agents, essential structural component confirmed by peer feedback.",Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Tangential Flow Filtration Cassette System,Cassette Holder/Frame,0.88,"Strong consensus among all agents, essential structural component confirmed by peer feedback.",Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Tangential Flow Filtration Cassette System,Cassette Holder/Frame,0.88,"Strong consensus among all agents, essential structural component confirmed by peer feedback.",Acrylonitrile butadiene styrene,0.883,Round 3 refinement with peer support: 2,390330.0,China,metric tons,5233333.333333333,47.67,0.917,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene,constituent,
Tangential Flow Filtration Cassette System,Cassette Holder/Frame,0.88,"Strong consensus among all agents, essential structural component confirmed by peer feedback.",Acrylonitrile butadiene styrene,0.883,Round 3 refinement with peer support: 2,390330.0,United States,metric tons,1463333.3333333333,13.33,0.88,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene,constituent,
Tangential Flow Filtration Cassette System,Cassette Holder/Frame,0.88,"Strong consensus among all agents, essential structural component confirmed by peer feedback.",Acrylonitrile butadiene styrene,0.883,Round 3 refinement with peer support: 2,390330.0,South Korea,metric tons,865333.3333333334,8.0,0.833,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene,constituent,
Tangential Flow Filtration Cassette System,Cassette Holder/Frame,0.88,"Strong consensus among all agents, essential structural component confirmed by peer feedback.",Acrylonitrile butadiene styrene,0.883,Round 3 refinement with peer support: 2,390330.0,Japan,metric tons,757333.3333333334,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene,constituent,
Tangential Flow Filtration Cassette System,Cassette Holder/Frame,0.88,"Strong consensus among all agents, essential structural component confirmed by peer feedback.",Acrylonitrile butadiene styrene,0.883,Round 3 refinement with peer support: 2,390330.0,Germany,metric tons,593333.3333333334,5.33,0.783,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene,constituent,
Tangential Flow Filtration Cassette System,Permeate Outlet Port,0.88,Two agents support with good confidence; critiques stress its significance in permeate collection.,Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Tangential Flow Filtration Cassette System,Permeate Outlet Port,0.88,Two agents support with good confidence; critiques stress its significance in permeate collection.,Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Tangential Flow Filtration Cassette System,Permeate Outlet Port,0.88,Two agents support with good confidence; critiques stress its significance in permeate collection.,Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
