agent,config,technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Polyethylene,0.9,"Commonly used polymer for grow trays due to chemical resistance, durability, and ease of molding, a standard in hydroponic systems.",390110,United States,metric tons,19506666.666666668,16.73,0.87,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Polyethylene,0.9,"Commonly used polymer for grow trays due to chemical resistance, durability, and ease of molding, a standard in hydroponic systems.",390110,Saudi Arabia,metric tons,10090000.0,8.7,0.807,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Polyethylene,0.9,"Commonly used polymer for grow trays due to chemical resistance, durability, and ease of molding, a standard in hydroponic systems.",390110,South Korea,metric tons,6446666.666666667,5.53,0.84,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Polyethylene,0.9,"Commonly used polymer for grow trays due to chemical resistance, durability, and ease of molding, a standard in hydroponic systems.",390110,Iran,metric tons,6470000.0,5.6,0.65,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Polypropylene,0.85,"Alternative polymer often used for trays and channels for its robustness and chemical resistance, widely accepted in hydroponics.",390210,China,metric tons,0.0,30.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Polypropylene,0.85,"Alternative polymer often used for trays and channels for its robustness and chemical resistance, widely accepted in hydroponics.",390210,United States,metric tons,0.0,25.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Polypropylene,0.85,"Alternative polymer often used for trays and channels for its robustness and chemical resistance, widely accepted in hydroponics.",390210,India,metric tons,0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Polypropylene,0.85,"Alternative polymer often used for trays and channels for its robustness and chemical resistance, widely accepted in hydroponics.",390210,South Korea,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Polypropylene,0.85,"Alternative polymer often used for trays and channels for its robustness and chemical resistance, widely accepted in hydroponics.",390210,Saudi Arabia,metric tons,0.0,8.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Aluminum,0.7,"Used in lightweight or premium grow trays for structural strength and corrosion resistance, moderately common.",280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Aluminum,0.7,"Used in lightweight or premium grow trays for structural strength and corrosion resistance, moderately common.",280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Aluminum,0.7,"Used in lightweight or premium grow trays for structural strength and corrosion resistance, moderately common.",280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Aluminum,0.7,"Used in lightweight or premium grow trays for structural strength and corrosion resistance, moderately common.",280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Aluminum,0.7,"Used in lightweight or premium grow trays for structural strength and corrosion resistance, moderately common.",280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Glass,0.5,"Sometimes used in specialized or experimental channels, but less common due to fragility.",700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Glass,0.5,"Sometimes used in specialized or experimental channels, but less common due to fragility.",700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Glass,0.5,"Sometimes used in specialized or experimental channels, but less common due to fragility.",700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Glass,0.5,"Sometimes used in specialized or experimental channels, but less common due to fragility.",700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
7,d4v1v1,Hydroponic Systems,Grow Tray Or Channel,0.95,Strong consensus from all agents with high confidence; essential for hydroponic growth medium.,Glass,0.5,"Sometimes used in specialized or experimental channels, but less common due to fragility.",700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
7,d4v1v1,Hydroponic Systems,Solution Deposit,0.95,Unanimous support from all agents with high confidence; critical for nutrient storage and supply.,Polyethylene,0.9,"Typical material for liquid nutrient reservoirs because of chemical resistance and food safety, standard in hydroponic reservoirs.",390110,China,metric tons,36283333.333333336,31.17,0.877,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
7,d4v1v1,Hydroponic Systems,Solution Deposit,0.95,Unanimous support from all agents with high confidence; critical for nutrient storage and supply.,Polyethylene,0.9,"Typical material for liquid nutrient reservoirs because of chemical resistance and food safety, standard in hydroponic reservoirs.",390110,United States,metric tons,19506666.666666668,16.73,0.87,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
7,d4v1v1,Hydroponic Systems,Solution Deposit,0.95,Unanimous support from all agents with high confidence; critical for nutrient storage and supply.,Polyethylene,0.9,"Typical material for liquid nutrient reservoirs because of chemical resistance and food safety, standard in hydroponic reservoirs.",390110,Saudi Arabia,metric tons,10090000.0,8.7,0.807,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
7,d4v1v1,Hydroponic Systems,Solution Deposit,0.95,Unanimous support from all agents with high confidence; critical for nutrient storage and supply.,Polyethylene,0.9,"Typical material for liquid nutrient reservoirs because of chemical resistance and food safety, standard in hydroponic reservoirs.",390110,South Korea,metric tons,6446666.666666667,5.53,0.84,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
7,d4v1v1,Hydroponic Systems,Solution Deposit,0.95,Unanimous support from all agents with high confidence; critical for nutrient storage and supply.,Polyethylene,0.9,"Typical material for liquid nutrient reservoirs because of chemical resistance and food safety, standard in hydroponic reservoirs.",390110,Iran,metric tons,6470000.0,5.6,0.65,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
7,d4v1v1,Hydroponic Systems,Solution Deposit,0.95,Unanimous support from all agents with high confidence; critical for nutrient storage and supply.,Polypropylene,0.8,Also commonly used for reservoirs due to durability and chemical resistance.,390210,China,metric tons,0.0,30.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
7,d4v1v1,Hydroponic Systems,Solution Deposit,0.95,Unanimous support from all agents with high confidence; critical for nutrient storage and supply.,Polypropylene,0.8,Also commonly used for reservoirs due to durability and chemical resistance.,390210,United States,metric tons,0.0,25.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
7,d4v1v1,Hydroponic Systems,Solution Deposit,0.95,Unanimous support from all agents with high confidence; critical for nutrient storage and supply.,Polypropylene,0.8,Also commonly used for reservoirs due to durability and chemical resistance.,390210,India,metric tons,0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
7,d4v1v1,Hydroponic Systems,Solution Deposit,0.95,Unanimous support from all agents with high confidence; critical for nutrient storage and supply.,Polypropylene,0.8,Also commonly used for reservoirs due to durability and chemical resistance.,390210,South Korea,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
